series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	1	World	1			Region								2019	9382133.36					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			2019	57225.94					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			2019	6749.95					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			2019	53.8					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			2019	106971.85					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			2019	2353.78					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			2019	5893.06					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			2019	1633216.2					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			2019	3264.09					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			2019	37952.18					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			2017	680.0					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			2019	2529.23					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								2019	68635.56					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			2019	94626.7					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			2019	69862.59					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			2019	4.96					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
EN_EWT_RCYV	Electronic waste recycling (Tonnes)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			2019	759.72					Environment Live / UNU		E	Estimated data	T	Tonnes	G	Global			
