series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			2016	13328437.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			2017	784.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			2017	1668060.0					UNSTATS / Environment Live 	Hazardous waste generated during the year includes the import of waste during the year.	C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			2007	325100.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			2009	8716.59961					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			2014	3548.92895					UNSTATS / Environment Live 	"[""Source: 'INVENTORY REPORT CABO VERDE - Final Draft' from the Basel Convention.""]"	C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			2017	69368896.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			2016	174325.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			2017	235098.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			2016	159080.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			2017	1527.5					UNSTATS / Environment Live 	Basel Convention: Y1-Y45.	C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			2016	1088714.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			2002	1698.0					UNSTATS / Environment Live 	Data refer to biomedical waste.	C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			2016	2010740.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			2002	627.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			2016	9682164.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			2017	14332.50684					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			2016	2388490.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			2016	11010282.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1			2016	8577.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			2014	4572.0					UNSTATS / Environment Live 	Data refer to waste collected from health care centers, the source is the environmental survey of health care centers.	C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			2016	23039154.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			2014	221041.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			2017	265970.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	312	Guadeloupe	5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1			2016	10024.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			2017	15563.62988					UNSTATS / Environment Live 	Information from the inventories of Persistent Organic Pollutants and obsolete pesticides.	C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			2015	33738.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			2016	457139.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
EN_HAZ_GENV	Hazardous waste generated (Tonnes)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			2016	47857.0					UNSTATS / Environment Live 		C	Country data	T	Tonnes	G	Global			
