series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			2019	2288.0					United Nations Office for Disaster Risk Reduction (2020)	Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global			
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			2008	2941761774.0					United Nations Office for Disaster Risk Reduction (2020)	Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global			
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			2017	39734.0					United Nations Office for Disaster Risk Reduction (2020)	Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global			
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			2019	647810640.0					United Nations Office for Disaster Risk Reduction (2020)	Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global			
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			2017	25000000.0					United Nations Office for Disaster Risk Reduction (2020)	Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global			
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			2017	36783.0					United Nations Office for Disaster Risk Reduction (2020)	Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global			
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			2011	2783911.0					United Nations Office for Disaster Risk Reduction (2020)	Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global			
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			2019	5605870.0					United Nations Office for Disaster Risk Reduction (2020)	Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global			
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			2017	1186165235.0					United Nations Office for Disaster Risk Reduction (2020)	Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global			
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			2017	2542000.0					United Nations Office for Disaster Risk Reduction (2020)	Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global			
